questions,answer,type
"if q = ( x – 5 ) ^ 2 + ( x + 1 ) ^ 2 – 6 , then y is least when x =(Give me the numeric answer only)",2,numeric
"what least number should be added to 1024 , so that the sum is completely divisible by 25 ?(Give me the numeric answer only)",1,numeric
"a student was asked to find the arithmetic mean of the numbers 3 , 117 , 915 , 138 , 1917 , 2114 and x . he found the mean to be 12 . what should be the remainder in the place of x ?(Give me the numeric answer only)",7,numeric
"in an election between the two candidates , the candidates who gets 70 % of votes polled is winned by 200 vote ’ s majority . what is the total number of votes polled ?(Give me the numeric answer only)",500,numeric
"which of the numbers 1 , 2 , 3 , 4 , or 5 is nearest in value to the sum 2007 / 2999 + 8001 / 5998 + 2001 / 3999 = ?(Give me the numeric answer only)",3,numeric
"if jake loses 12 pounds , he will weigh twice as much as his sister . together they now weigh 156 pounds . what is jake ’ s present weight , in pounds ?(Give me the numeric answer only)",108,numeric
the average age of a class of 19 students is 20 years . the average increased by 1 when the teacher ' s age also included . what is the age of the teacher ?(Give me the numeric answer only),40,numeric
"there are 9 teams in a certain league and each team plays each of the other teams exactly twice . if each game is played by 2 teams , what is the total number of games played ?(Give me the numeric answer only)",72,numeric
| x + 1 | – | 4 - x | = | 8 + x | how many solutions will this equation have ?(Give me the numeric answer only),3,numeric
"m and n are the x and y coordinates , respectively , of a point in the coordinate plane . if the points ( m , n ) and ( m + p , n + 4 ) both lie on the line defined by the equation x = ( y / 2 ) - ( 2 / 5 ) , what is the value of p ?(Give me the numeric answer only)",2,numeric
"lilly has 10 fish and rosy has 14 fish . in total , how many fish do they have in all ?(Give me the numeric answer only)",24,numeric
"3 years ago , the ratio of ages of p and q was 4 : 3 . 6 years from now , the ratio of their ages will be 7 : 6 . what is p ' s age at present ?(Give me the numeric answer only)",15,numeric
"a student scored an average of 55 marks in 3 subjects : physics , chemistry and mathematics . if the average marks in physics and mathematics is 90 and that in physics and chemistry is 70 , what are the marks in physics ?(Give me the numeric answer only)",155,numeric
find the principle on a certain sum of money at 11 % per annum for 2 2 / 5 years if the amount being rs . 1120 ?(Give me the numeric answer only),886.08,numeric
"in a games hour 4 different types of players came to the ground ? cricket 10 , hokey 12 , football 16 , softball 13 . how many players are present in the ground ?(Give me the numeric answer only)",51,numeric
calculate 56581 ÷ ? = 137(Give me the numeric answer only),413,numeric
"sandy leaves her home and walks toward ed ' s house . two hours later , ed leaves his home and walks toward sandy ' s house . the distance between their homes is 52 kilometers , sandy ' s walking speed is 6 km / h , and ed ' s walking speed is 4 km / h . how many kilometers will sandy walk before she meets ed ?(Give me the numeric answer only)",36,numeric
"the ratio between the number of sheep and the number of horses at the stewart farm is 4 to 7 , if each horse is fed 230 ounces of horse food per day and the farm needs a total 12,880 ounces of horse food per day , what is the number of sheep in the farm ?(Give me the numeric answer only)",32,numeric
the h . c . f . of two numbers is 10 and the other two factors of their l . c . m . are 11 and 15 . the larger of the two numbers is :(Give me the numeric answer only),150,numeric
"a man can row upstream at 25 kmph and downstream at 35 kmph , and then find the speed of the man in still water ?(Give me the numeric answer only)",30,numeric
the product of two positive integers is 1023 and their difference is 2 . what is the bigger number ?(Give me the numeric answer only),33,numeric
"if the area of a square with sides of length 12 centimeters is equal to the area of a rectangle with a width of 6 centimeters , what is the length of the rectangle , in centimeters ?(Give me the numeric answer only)",24,numeric
the average of first 20 even numbers is ?(Give me the numeric answer only),21,numeric
the difference between the two numbers is 1 / 3 of the larger number . if the smaller one is 48 the larger one is(Give me the numeric answer only),72,numeric
"a local restaurant recently renovated its dining space , purchasing new tables and chairs to use in addition to the original tables and chairs . the new tables each seat 6 customers , while the original tables each seat 4 customers . altogether , the restaurant now has 40 tables and is capable of seating 212 customers . how many more new tables than original tables does the restaurant have ?(Give me the numeric answer only)",12,numeric
the sector of a circle has radius of 21 cm and central angle 225 o . find its perimeter ?(Give me the numeric answer only),124.5,numeric
"george baked a total of 175 pizzas for 7 straight days , beginning on saturday . he baked 3 / 5 of the pizzas the first day , and 3 / 5 of the remaining pizzas the second day . if each successive day he baked fewer pizzas than the previous day , what is the maximum number of pizzas he could have baked on wednesday ?(Give me the numeric answer only)",6,numeric
"n and m are each 3 - digit integers . each of the numbers 2 , 3,4 , 6 , 7 , and 8 is a digit of either n or m . what is the smallest possible positive difference between n and m ?(Give me the numeric answer only)",39,numeric
"from the beginning to the end of 2007 , the price of a stock rose 20 percent . in 2008 , it dropped 25 percent . in 2009 , it rose 35 percent . what percent of the stock â € ™ s 2007 starting price was the price of the stock at the end of 2009 ?(Give me the numeric answer only)",121.5,numeric
"if the average ( arithmetic mean ) of ( 2 a + 16 ) and ( 3 a - 8 ) is 89 , what is the value of a ?(Give me the numeric answer only)",34,numeric
a cubical block of metal weighs 7 pounds . how much will another cube of the same metal weigh if its sides are twice as long ?(Give me the numeric answer only),56,numeric
"for how many unique pairs of nonnegative integers { a , b } is the equation a ^ 2 - b ^ 2 = 25 true ?(Give me the numeric answer only)",2,numeric
"set s contains exactly 10 numbers and has an average ( arithmetic mean ) of 6.2 . if one of the numbers in set s is increased by 8 , while all other numbers remain the same , what is the new average of set s ?(Give me the numeric answer only)",7.0,numeric
a train running at the speed of 90 km / hr crosses a pole in 6 seconds . what is the length of the train ?(Give me the numeric answer only),225,numeric
